playerID,yearID_x,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID_y,teamID,lgID,salary
ordonre01,2001,1,149,461,31,114,24,4,3,44.0,3.0,2.0,34,43.0,17.0,1.0,7.0,2.0,17.0,1971.0,1.0,11.0,Cuba,La Habana,La Habana,,,,,,,Rey,Ordonez,Reynaldo,160.0,69.0,R,R,1996-04-01,2004-07-17,ordor001,ordonre01,2002,NYN,NL,6250000
ortizda01,2001,1,89,303,46,71,17,1,18,48.0,1.0,0.0,40,68.0,8.0,1.0,1.0,2.0,6.0,1975.0,11.0,18.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,David,Ortiz,David Americo,230.0,75.0,L,L,1997-09-02,2016-10-02,ortid001,ortizda01,2002,MIN,AL,950000
owenser01,2001,1,119,400,51,101,16,1,5,28.0,8.0,6.0,29,59.0,2.0,0.0,4.0,1.0,13.0,1971.0,2.0,3.0,USA,VA,Danville,,,,,,,Eric,Owens,Eric Blake,185.0,73.0,R,R,1995-06-06,2003-09-27,owene001,owenser01,2002,FLO,NL,2166667
palmera01,2001,1,160,600,98,164,33,0,47,123.0,1.0,1.0,101,90.0,8.0,7.0,0.0,6.0,8.0,1964.0,9.0,24.0,Cuba,La Habana,La Habana,,,,,,,Rafael,Palmeiro,Rafael,180.0,72.0,L,L,1986-09-08,2005-08-30,palmr001,palmera01,2002,TEX,AL,8712986
paquecr01,2001,1,123,340,47,96,17,0,15,64.0,3.0,1.0,18,67.0,1.0,5.0,5.0,2.0,11.0,1969.0,3.0,28.0,USA,CA,Long Beach,,,,,,,Craig,Paquette,Craig Harold,190.0,72.0,R,R,1993-06-01,2003-04-24,paquc001,paquecr01,2002,DET,AL,2125000
paytoja01,2001,1,104,361,44,92,16,1,8,34.0,4.0,3.0,18,52.0,1.0,5.0,0.0,2.0,11.0,1972.0,11.0,22.0,USA,OH,Zanesville,,,,,,,Jay,Payton,Jason Lee,185.0,70.0,R,R,1998-09-01,2010-10-03,paytj001,paytoja01,2002,NYN,NL,362500
perezne01,4002,3,136,581,83,162,26,9,8,59.0,9.0,6.0,26,68.0,1.0,1.0,11.0,4.0,10.0,1973.0,6.0,2.0,D.R.,Santo Domingo,Villa Mella,,,,,,,Neifi,Perez,Neifi Neftali,175.0,72.0,B,R,1996-08-31,2007-07-05,peren001,perezne01,2002,KCA,AL,4100000
piazzmi01,2001,1,141,503,81,151,29,0,36,94.0,0.0,2.0,67,87.0,19.0,2.0,0.0,1.0,20.0,1968.0,9.0,4.0,USA,PA,Norristown,,,,,,,Mike,Piazza,Michael Joseph,200.0,75.0,R,R,1992-09-01,2007-09-30,piazm001,piazzmi01,2002,NYN,NL,10571429
pierrju01,2001,1,156,617,108,202,26,11,2,55.0,46.0,17.0,41,29.0,1.0,10.0,14.0,1.0,6.0,1977.0,8.0,14.0,USA,AL,Mobile,,,,,,,Juan,Pierre,Juan D'Vaughn,180.0,70.0,L,L,2000-08-07,2013-09-29,pierj002,pierrju01,2002,COL,NL,600000
pierzaj01,2001,1,114,381,51,110,33,2,7,55.0,1.0,7.0,16,57.0,4.0,4.0,1.0,3.0,7.0,1976.0,12.0,30.0,USA,NY,Bridgehampton,,,,,,,A. J.,Pierzynski,Anthony John,250.0,75.0,L,R,1998-09-09,2016-09-10,piera001,pierza.01,2002,MIN,AL,250000
polanpl01,2001,1,144,564,87,173,26,4,3,38.0,12.0,3.0,25,43.0,0.0,6.0,14.0,1.0,22.0,1975.0,10.0,10.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Placido,Polanco,Placido Enrique,190.0,69.0,R,R,1998-07-03,2013-09-28,polap001,polanpl01,2002,SLN,NL,1750000
posadjo01,2001,1,138,484,59,134,28,1,22,95.0,2.0,6.0,62,132.0,10.0,6.0,0.0,5.0,10.0,1971.0,8.0,17.0,P.R.,,Santurce,,,,,,,Jorge,Posada,Jorge Rafael,215.0,74.0,B,R,1995-09-04,2011-09-28,posaj001,posadjo01,2002,NYA,AL,7000000
pujolal01,2001,1,161,590,112,194,47,4,37,130.0,1.0,3.0,69,93.0,6.0,9.0,1.0,7.0,21.0,1980.0,1.0,16.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Albert,Pujols,Jose Alberto,240.0,75.0,R,R,2001-04-02,2018-08-28,pujoa001,pujolal01,2002,SLN,NL,600000
quinnma01,2001,1,118,453,57,122,31,2,17,60.0,9.0,5.0,12,69.0,1.0,7.0,0.0,1.0,16.0,1974.0,5.0,21.0,USA,CA,La Mirada,,,,,,,Mark,Quinn,Mark David,175.0,73.0,R,R,1999-09-14,2002-06-07,quinm001,quinnma01,2002,KCA,AL,375000
ramirar01,2001,1,158,603,83,181,40,0,34,112.0,5.0,4.0,40,100.0,4.0,8.0,0.0,4.0,9.0,1978.0,6.0,25.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Aramis,Ramirez,Aramis,205.0,73.0,R,R,1998-05-26,2015-10-03,ramia001,ramirar01,2002,PIT,NL,500000
ramirma02,2001,1,142,529,93,162,33,2,41,125.0,0.0,1.0,81,147.0,25.0,8.0,0.0,2.0,9.0,1972.0,5.0,30.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Manny,Ramirez,Manuel Aristides,225.0,72.0,R,R,1993-09-02,2011-04-06,ramim002,ramirma02,2002,BOS,AL,15462727
randajo01,2001,1,151,581,59,147,34,2,13,83.0,3.0,2.0,42,80.0,2.0,6.0,1.0,6.0,15.0,1969.0,12.0,18.0,USA,WI,Milwaukee,,,,,,,Joe,Randa,Joseph Gregory,190.0,71.0,R,R,1995-04-30,2006-10-01,randj002,randajo01,2002,KCA,AL,4000000
reesepo01,2001,1,133,428,50,96,20,2,9,40.0,25.0,4.0,34,82.0,4.0,3.0,5.0,4.0,7.0,1973.0,6.0,10.0,USA,SC,Columbia,,,,,,,Pokey,Reese,Calvin,180.0,71.0,R,R,1997-04-01,2004-10-03,reesp001,reesepo01,2002,PIT,NL,1750000
relafde01,2001,1,120,301,43,91,27,0,8,36.0,13.0,5.0,27,65.0,1.0,5.0,2.0,5.0,4.0,1973.0,9.0,16.0,USA,GA,Valdosta,,,,,,,Desi,Relaford,Desmond Lamont,155.0,68.0,B,R,1996-08-01,2007-07-28,relad001,relafde01,2002,SEA,AL,1275000
renteed01,2001,1,141,493,54,128,19,3,10,57.0,17.0,4.0,39,73.0,4.0,3.0,8.0,6.0,15.0,1976.0,8.0,7.0,Colombia,Atlantico,Barranquilla,,,,,,,Edgar,Renteria,Edgar Enrique,200.0,73.0,R,R,1996-05-10,2011-09-28,rente001,renteed01,2002,SLN,NL,6000000
richach01,2001,1,136,483,74,128,31,3,15,61.0,11.0,9.0,45,100.0,4.0,8.0,2.0,4.0,15.0,1974.0,6.0,7.0,USA,CA,San Diego,,,,,,,Chris,Richard,Christopher Robert,185.0,74.0,L,L,2000-07-17,2009-10-04,richc001,richach01,2002,BAL,AL,300000
riosar01,4002,3,95,319,38,83,17,3,14,50.0,3.0,2.0,36,74.0,6.0,0.0,1.0,3.0,3.0,1971.0,9.0,13.0,P.R.,,Santurce,,,,,,,Armando,Rios,Armando,180.0,69.0,L,L,1998-09-01,2003-09-27,riosa001,riosar01,2002,PIT,NL,925000
rivaslu01,2001,1,153,563,70,150,21,6,7,47.0,31.0,11.0,40,99.0,0.0,6.0,5.0,5.0,15.0,1979.0,8.0,30.0,Venezuela,Vargas,La Guaira,,,,,,,Luis,Rivas,Luis Wilfredo,175.0,70.0,R,R,2000-09-16,2008-09-20,rival001,rivaslu01,2002,MIN,AL,240000
rodrial01,2001,1,162,632,133,201,34,1,52,135.0,18.0,3.0,75,131.0,6.0,16.0,0.0,9.0,17.0,1975.0,7.0,27.0,USA,NY,New York,,,,,,,Alex,Rodriguez,Alexander Enmanuel,230.0,75.0,R,R,1994-07-08,2016-08-12,rodra001,rodrial01,2002,TEX,AL,22000000
rodriiv01,2001,1,111,442,70,136,24,2,25,65.0,10.0,3.0,23,73.0,3.0,4.0,0.0,1.0,13.0,1971.0,11.0,27.0,P.R.,,Manati,,,,,,,Ivan,Rodriguez,Ivan,205.0,69.0,R,R,1991-06-20,2011-09-28,rodri001,rodriiv01,2002,TEX,AL,9600000
rolensc01,2001,1,151,554,96,160,39,1,25,107.0,16.0,5.0,74,127.0,6.0,13.0,0.0,12.0,6.0,1975.0,4.0,4.0,USA,IN,Evansville,,,,,,,Scott,Rolen,Scott Bruce,245.0,76.0,R,R,1996-08-01,2012-10-03,roles001,rolensc01,2002,PHI,NL,8600000
rolliji01,2001,1,158,656,97,180,29,12,14,54.0,46.0,8.0,48,108.0,2.0,2.0,9.0,5.0,5.0,1978.0,11.0,27.0,USA,CA,Oakland,,,,,,,Jimmy,Rollins,James Calvin,175.0,67.0,B,R,2000-09-17,2016-06-08,rollj001,rolliji01,2002,PHI,NL,355000
saenzol01,2001,1,106,305,33,67,21,1,9,32.0,0.0,1.0,19,64.0,1.0,13.0,1.0,3.0,9.0,1970.0,10.0,8.0,Panama,Herrera,Chitre,,,,,,,Olmedo,Saenz,Olmedo,185.0,74.0,R,R,1994-05-28,2007-09-27,saeno001,saenzol01,2002,OAK,AL,800000
salmoti01,2001,1,137,475,63,108,21,1,17,49.0,9.0,3.0,96,121.0,4.0,8.0,0.0,2.0,11.0,1968.0,8.0,24.0,USA,CA,Long Beach,,,,,,,Tim,Salmon,Timothy James,200.0,75.0,R,R,1992-08-21,2006-10-01,salmt001,salmoti01,2002,ANA,AL,9650000
sanchre01,4002,3,149,544,56,153,18,6,0,37.0,11.0,1.0,15,49.0,1.0,2.0,13.0,5.0,20.0,1967.0,10.0,5.0,P.R.,,Rio Piedras,,,,,,,Rey,Sanchez,Rey Francisco,180.0,70.0,R,R,1991-09-08,2005-06-08,sancr001,sanchre01,2002,BOS,AL,700000
sandere02,2001,1,126,441,84,116,21,3,33,90.0,14.0,10.0,46,126.0,7.0,5.0,1.0,3.0,2.0,1967.0,12.0,1.0,USA,SC,Florence,,,,,,,Reggie,Sanders,Reginald Laverne,180.0,72.0,R,R,1991-08-22,2007-07-29,sandr002,sandere02,2002,SFN,NL,1750000
santibe01,2001,1,133,477,39,125,25,4,6,45.0,5.0,4.0,23,78.0,0.0,2.0,7.0,6.0,19.0,1965.0,3.0,9.0,P.R.,,Ponce,,,,,,,Benito,Santiago,Benito,180.0,73.0,R,R,1986-09-14,2005-04-11,santb001,santibe01,2002,SFN,NL,2044168
sexsori01,2001,1,158,598,94,162,24,3,45,125.0,2.0,4.0,60,178.0,5.0,6.0,0.0,3.0,20.0,1974.0,12.0,29.0,USA,OR,Portland,,,,,,,Richie,Sexson,Richmond Lockwood,205.0,79.0,R,R,1997-09-14,2008-08-13,sexsr001,sexsori01,2002,MIL,NL,3125000
sheffga01,2001,1,143,515,98,160,28,2,36,100.0,10.0,4.0,94,67.0,13.0,4.0,0.0,5.0,12.0,1968.0,11.0,18.0,USA,FL,Tampa,,,,,,,Gary,Sheffield,Gary Antonian,190.0,71.0,R,R,1988-09-03,2009-09-30,shefg001,sheffga01,2002,ATL,NL,9916667
shinjts01,2001,1,123,400,46,107,23,1,10,56.0,4.0,5.0,25,70.0,3.0,7.0,4.0,2.0,8.0,1972.0,1.0,28.0,Japan,Nagasaki,Tsushima,,,,,,,Tsuyoshi,Shinjo,Tsuyoshi,185.0,73.0,R,R,2001-04-03,2003-06-27,shint001,shinjts01,2002,SFN,NL,1350000
sierrru01,2001,1,94,344,55,100,22,1,23,67.0,2.0,0.0,19,52.0,0.0,0.0,0.0,6.0,13.0,1965.0,10.0,6.0,P.R.,,Rio Piedras,,,,,,,Ruben,Sierra,Ruben Angel,175.0,73.0,B,R,1986-06-01,2006-07-09,sierr001,sierrru01,2002,SEA,AL,1900000
singlch01,2001,1,140,392,57,117,21,5,7,45.0,12.0,11.0,20,61.0,2.0,1.0,14.0,4.0,5.0,1972.0,8.0,15.0,USA,CA,Martinez,,,,,,,Chris,Singleton,Christopher Verdell,195.0,74.0,L,L,1999-04-10,2005-05-19,singc001,singlch01,2002,BAL,AL,1400000
soriaal01,2001,1,158,574,77,154,34,3,18,73.0,43.0,14.0,29,125.0,0.0,3.0,3.0,5.0,7.0,1976.0,1.0,7.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Alfonso,Soriano,Alfonso Guilleard,195.0,73.0,R,R,1999-09-14,2014-07-05,soria001,soriaal01,2002,NYA,AL,630000
sosasa01,2001,1,160,577,146,189,34,5,64,160.0,0.0,2.0,116,153.0,37.0,6.0,0.0,12.0,6.0,1968.0,11.0,12.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Sammy,Sosa,Samuel Peralta,165.0,72.0,R,R,1989-06-16,2007-09-29,sosas001,sosasa01,2002,CHN,NL,15000000
spiezsc01,2001,1,139,457,57,124,29,4,13,54.0,5.0,2.0,34,65.0,4.0,5.0,3.0,4.0,6.0,1972.0,9.0,21.0,USA,IL,Joliet,,,,,,,Scott,Spiezio,Scott Edward,195.0,74.0,B,R,1996-09-14,2007-09-30,spies001,spiezsc01,2002,ANA,AL,2275000
stairma01,2001,1,128,340,48,85,21,0,17,61.0,2.0,3.0,52,76.0,7.0,7.0,1.0,3.0,4.0,1968.0,2.0,27.0,CAN,NB,St. John,,,,,,,Matt,Stairs,Matthew Wade,200.0,69.0,L,R,1992-05-29,2011-07-22,staim001,stairma01,2002,MIL,NL,500000
stevele01,2001,1,152,542,77,133,35,1,25,95.0,2.0,1.0,74,157.0,12.0,5.0,0.0,7.0,17.0,1967.0,7.0,10.0,USA,MO,Kansas City,,,,,,,Lee,Stevens,DeWain Lee,205.0,76.0,L,L,1990-07-16,2002-09-27,stevl001,stevele01,2002,MON,NL,4000000
stewash01,2001,1,155,640,103,202,44,7,12,60.0,27.0,10.0,46,72.0,1.0,11.0,0.0,1.0,9.0,1974.0,2.0,25.0,USA,OH,Cincinnati,,,,,,,Shannon,Stewart,Shannon Harold,175.0,72.0,R,R,1995-09-02,2008-06-07,stews002,stewash01,2002,TOR,AL,4250000
stynech01,2001,1,96,361,52,101,19,2,8,33.0,4.0,5.0,20,56.0,0.0,3.0,1.0,1.0,12.0,1973.0,1.0,19.0,USA,NY,Queens,,,,,,,Chris,Stynes,Christopher Desmond,175.0,69.0,R,R,1995-05-19,2004-07-30,stync001,stynech01,2002,CHN,NL,1250000
surhobj01,2001,1,141,484,68,131,33,1,10,58.0,9.0,3.0,38,48.0,5.0,1.0,1.0,7.0,5.0,1964.0,8.0,4.0,USA,NY,Bronx,,,,,,,B. J.,Surhoff,William James,185.0,73.0,L,R,1987-04-08,2005-10-02,surhb001,surhob.01,2002,ATL,NL,4500000
suzukic01,2001,1,157,692,127,242,34,8,8,69.0,56.0,14.0,30,53.0,10.0,8.0,4.0,4.0,3.0,1973.0,10.0,22.0,Japan,Aichi,Nichi Kasugai-gun,,,,,,,Ichiro,Suzuki,Ichiro,175.0,71.0,L,R,2001-04-02,2018-05-02,suzui001,suzukic01,2002,SEA,AL,3696000
sweenmi01,2001,1,147,559,97,170,46,0,29,99.0,10.0,3.0,64,64.0,13.0,2.0,1.0,6.0,13.0,1973.0,7.0,22.0,USA,CA,Orange,,,,,,,Mike,Sweeney,Michael John,195.0,73.0,R,R,1995-09-04,2010-10-03,sweem002,sweenmi01,2002,KCA,AL,8000000
tejadmi01,2001,1,162,622,107,166,31,3,31,113.0,11.0,5.0,43,89.0,5.0,13.0,1.0,4.0,14.0,1974.0,5.0,25.0,D.R.,Peravia,Bani,,,,,,,Miguel,Tejada,Miguel Odalis,220.0,69.0,R,R,1997-08-27,2013-08-10,tejam001,tejadmi01,2002,OAK,AL,3625000
thomeji01,2001,1,156,526,101,153,26,1,49,124.0,0.0,1.0,111,185.0,14.0,4.0,0.0,3.0,9.0,1970.0,8.0,27.0,USA,IL,Peoria,,,,,,,Jim,Thome,James Howard,250.0,76.0,L,R,1991-09-04,2012-10-03,thomj002,thomeji01,2002,CLE,AL,8000000
trammbu01,2001,1,142,490,66,128,20,3,25,92.0,2.0,2.0,48,78.0,2.0,4.0,0.0,4.0,10.0,1971.0,11.0,6.0,USA,TN,Knoxville,,,,,,,Bubba,Trammell,Thomas Bubba,205.0,75.0,R,R,1997-04-01,2003-06-22,tramb001,trammbu01,2002,SDN,NL,1500000
tuckemi01,4002,3,149,436,62,110,19,8,12,61.0,16.0,8.0,46,102.0,4.0,2.0,10.0,6.0,8.0,1971.0,6.0,25.0,USA,VA,South Boston,,,,,,,Michael,Tucker,Michael Anthony,185.0,74.0,L,R,1995-04-26,2006-10-01,tuckm001,tuckemi01,2002,KCA,AL,2250000
tynerja01,2001,1,105,396,51,111,8,5,0,21.0,31.0,6.0,15,42.0,0.0,3.0,5.0,1.0,6.0,1977.0,4.0,23.0,USA,TX,Bedford,,,,,,,Jason,Tyner,Jason Renyt,170.0,73.0,L,L,2000-06-05,2008-05-12,tynej001,tynerja01,2002,TBA,AL,250000
valenjo03,2001,1,124,438,74,113,22,2,28,68.0,9.0,6.0,50,114.0,2.0,3.0,8.0,3.0,7.0,1969.0,10.0,12.0,P.R.,,Manati,,,,,,,Jose,Valentin,Jose Antonio,175.0,70.0,B,R,1992-09-17,2007-07-20,valej003,valenjo03,2002,CHA,AL,5000000
vandejo02,4002,3,146,452,58,122,28,4,14,70.0,8.0,6.0,68,122.0,9.0,1.0,2.0,4.0,10.0,1966.0,4.0,29.0,USA,MI,Grand Rapids,,,,,,,John,Vander Wal,John Henry,180.0,73.0,L,L,1991-09-06,2004-09-27,vandj001,vandejo02,2002,NYA,AL,1850000
vaughgr01,2001,1,136,485,74,113,25,0,24,82.0,11.0,5.0,71,130.0,7.0,3.0,0.0,3.0,10.0,1965.0,7.0,3.0,USA,CA,Sacramento,,,,,,,Greg,Vaughn,Gregory Lamont,195.0,72.0,R,R,1989-08-10,2003-07-10,vaugg001,vaughgr01,2002,TBA,AL,8750000
velarra01,4002,3,93,342,50,95,19,2,9,32.0,6.0,2.0,34,86.0,0.0,8.0,4.0,1.0,8.0,1962.0,11.0,24.0,USA,TX,Midland,,,,,,,Randy,Velarde,Randy Lee,185.0,72.0,R,R,1987-08-20,2002-09-29,velar001,velarra01,2002,OAK,AL,1000000
venturo01,2001,1,142,456,70,108,20,0,21,61.0,2.0,5.0,88,101.0,10.0,1.0,0.0,4.0,13.0,1967.0,7.0,14.0,USA,CA,Santa Maria,,,,,,,Robin,Ventura,Robin Mark,185.0,73.0,L,R,1989-09-12,2004-10-02,ventr001,venturo01,2002,NYA,AL,8500000
vidrojo01,2001,1,124,486,82,155,34,1,15,59.0,4.0,1.0,31,49.0,2.0,10.0,2.0,2.0,18.0,1974.0,8.0,27.0,P.R.,,Mayaguez,,,,,,,Jose,Vidro,Jose Angel,175.0,71.0,B,R,1997-06-08,2008-08-04,vidrj001,vidrojo01,2002,MON,NL,4000000
vinafe01,2001,1,154,631,95,191,30,8,9,56.0,17.0,7.0,32,35.0,3.0,22.0,3.0,2.0,7.0,1969.0,4.0,16.0,USA,CA,Sacramento,,,,,,,Fernando,Vina,Fernando,170.0,69.0,L,R,1993-04-10,2004-05-11,vinaf001,vinafe01,2002,SLN,NL,4333333
vizquom01,2001,1,155,611,84,156,26,8,2,50.0,13.0,9.0,61,72.0,0.0,2.0,15.0,4.0,14.0,1967.0,4.0,24.0,Venezuela,Distrito Federal,Caracas,,,,,,,Omar,Vizquel,Omar Enrique,180.0,69.0,B,R,1989-04-03,2012-10-03,vizqo001,vizquom01,2002,CLE,AL,4500000
walkela01,2001,1,142,497,107,174,35,3,38,123.0,14.0,5.0,82,103.0,6.0,14.0,0.0,8.0,9.0,1966.0,12.0,1.0,CAN,BC,Maple Ridge,,,,,,,Larry,Walker,Larry Kenneth Robert,185.0,74.0,L,R,1989-08-16,2005-10-02,walkl001,walkela01,2002,COL,NL,12666667
walketo04,4002,3,151,551,93,163,35,2,17,75.0,1.0,8.0,51,82.0,1.0,1.0,4.0,3.0,14.0,1973.0,5.0,25.0,USA,CA,Bakersfield,,,,,,,Todd,Walker,Todd Arthur,180.0,72.0,L,R,1996-08-30,2007-05-10,walkt002,walketo04,2002,CIN,NL,2050000
whitero02,2001,1,95,323,43,99,19,1,17,50.0,1.0,0.0,26,56.0,4.0,7.0,1.0,0.0,14.0,1972.0,2.0,23.0,USA,GA,Milledgeville,,,,,,,Rondell,White,Rondell Bernard,193.0,73.0,R,R,1993-09-01,2007-09-30,whitr001,whitero02,2002,NYA,AL,4500000
willibe02,2001,1,146,540,102,166,38,0,26,94.0,11.0,5.0,78,67.0,11.0,6.0,0.0,9.0,15.0,1968.0,9.0,13.0,P.R.,,San Juan,,,,,,,Bernie,Williams,Bernabe,180.0,74.0,B,R,1991-07-07,2006-10-01,willb002,willibe02,2002,NYA,AL,12357143
willima04,2001,1,106,408,58,112,30,0,16,65.0,1.0,0.0,22,70.0,3.0,3.0,0.0,3.0,15.0,1965.0,11.0,28.0,USA,CA,Bishop,,,,,,,Matt,Williams,Matthew Derrick,205.0,74.0,R,R,1987-04-11,2003-05-31,willm003,willima04,2002,ARI,NL,9500000
wilsoda01,2001,1,123,377,44,100,20,1,10,42.0,3.0,2.0,20,69.0,0.0,2.0,8.0,1.0,6.0,1969.0,3.0,25.0,USA,IL,Arlington Heights,,,,,,,Dan,Wilson,Daniel Allen,190.0,75.0,R,R,1992-09-07,2005-09-30,wilsd001,wilsoda01,2002,SEA,AL,4500000
wilsoja02,2001,1,108,390,44,87,17,1,3,25.0,1.0,3.0,16,70.0,2.0,1.0,17.0,1.0,4.0,1977.0,12.0,29.0,USA,CA,Westlake Village,,,,,,,Jack,Wilson,Jack Eugene,200.0,72.0,R,R,2001-04-03,2012-07-13,wilsj002,wilsoja02,2002,PIT,NL,232000
wilsopr01,2001,1,123,468,70,128,30,2,23,71.0,20.0,8.0,36,107.0,2.0,6.0,0.0,3.0,14.0,1974.0,7.0,19.0,USA,SC,Bamberg,,,,,,,Preston,Wilson,Preston James Richard,193.0,74.0,R,R,1998-05-07,2007-05-05,wilsp002,wilsopr01,2002,FLO,NL,3500000
winnra01,2001,1,128,429,54,117,25,6,6,50.0,12.0,10.0,38,81.0,0.0,6.0,5.0,2.0,10.0,1974.0,6.0,9.0,USA,CA,Los Angeles,,,,,,,Randy,Winn,Dwight Randolph,175.0,74.0,B,R,1998-05-11,2010-10-03,winnr001,winnra01,2002,TBA,AL,960000
womacto01,2001,1,125,481,66,128,19,5,3,30.0,28.0,7.0,23,54.0,2.0,6.0,7.0,1.0,4.0,1969.0,9.0,25.0,USA,VA,Danville,,,,,,,Tony,Womack,Anthony Darrell,160.0,69.0,L,R,1993-09-10,2006-06-24,womat001,womacto01,2002,ARI,NL,4500000
youngdm01,2001,1,142,540,68,163,28,3,21,69.0,8.0,5.0,37,77.0,10.0,5.0,1.0,3.0,22.0,1973.0,10.0,11.0,USA,MS,Vicksburg,,,,,,,Dmitri,Young,Dmitri Dell,295.0,74.0,B,R,1996-08-29,2008-07-11,yound001,youngdm01,2002,DET,AL,5500000
younger01,2001,1,149,603,98,168,43,4,6,42.0,31.0,14.0,42,45.0,1.0,9.0,15.0,3.0,15.0,1967.0,5.0,18.0,USA,NJ,New Brunswick,,,,,,,Eric,Young,Eric Orlando,180.0,69.0,R,R,1992-07-30,2006-09-19,youne001,younger01,2002,MIL,NL,2000000
youngke01,2001,1,142,449,53,104,33,0,14,65.0,15.0,11.0,42,119.0,3.0,11.0,0.0,5.0,17.0,1969.0,6.0,16.0,USA,MI,Alpena,,,,,,,Kevin,Young,Kevin Stacey,210.0,75.0,R,R,1992-07-12,2003-06-27,younk001,youngke01,2002,PIT,NL,5625000
youngmi02,2001,1,106,386,57,96,18,4,11,49.0,3.0,1.0,26,91.0,0.0,3.0,9.0,5.0,9.0,1976.0,10.0,19.0,USA,CA,Covina,,,,,,,Michael,Young,Michael Brian,200.0,73.0,R,R,2000-09-29,2013-09-29,younm003,youngmi02,2002,TEX,AL,250000
zeileto01,2001,1,151,531,66,141,25,1,10,62.0,1.0,0.0,73,102.0,3.0,6.0,0.0,2.0,15.0,1965.0,9.0,9.0,USA,CA,Van Nuys,,,,,,,Todd,Zeile,Todd Edward,190.0,73.0,R,R,1989-08-18,2004-10-03,zeilt001,zeileto01,2002,COL,NL,6833333
